FLUOXETINE	IPRONIAZIDE	01/01/2013	31/12/2013	0
IPRONIAZIDE	SERTRALINE	01/01/2013	31/12/2013	0
FLUVOXAMINE	MAPROTILINE	01/01/2013	31/12/2013	1
MAPROTILINE	PAROXETINE	01/01/2013	31/12/2013	44
ESCITALOPRAM	MAPROTILINE	01/01/2013	31/12/2013	30
CITALOPRAM	MAPROTILINE	01/01/2013	31/12/2013	10
FLUOXETINE	MAPROTILINE	01/01/2013	31/12/2013	11
MAPROTILINE	SERTRALINE	01/01/2013	31/12/2013	14
CLOMIPRAMINE	FLUVOXAMINE	01/01/2013	31/12/2013	12
CLOMIPRAMINE	PAROXETINE	01/01/2013	31/12/2013	272
CLOMIPRAMINE	ESCITALOPRAM	01/01/2013	31/12/2013	399
CITALOPRAM	CLOMIPRAMINE	01/01/2013	31/12/2013	92
CLOMIPRAMINE	FLUOXETINE	01/01/2013	31/12/2013	301
CLOMIPRAMINE	SERTRALINE	01/01/2013	31/12/2013	142
FLUVOXAMINE	IMIPRAMINE	01/01/2013	31/12/2013	5
IMIPRAMINE	PAROXETINE	01/01/2013	31/12/2013	6
ESCITALOPRAM	IMIPRAMINE	01/01/2013	31/12/2013	14
CITALOPRAM	IMIPRAMINE	01/01/2013	31/12/2013	4
FLUOXETINE	IMIPRAMINE	01/01/2013	31/12/2013	14
IMIPRAMINE	SERTRALINE	01/01/2013	31/12/2013	10
INSULINE ASPARTE	METOPROLOL	01/01/2013	31/12/2013	74
INSULINE ASPARTE ISOPHANE BIPHASIQUE	METOPROLOL	01/01/2013	31/12/2013	71
INSULINE HUMAINE RECOMBINANTE ZINC	METOPROLOL	01/01/2013	31/12/2013	8
INSULINE HUMAINE RECOMBINANTE ISOPHANE	METOPROLOL	01/01/2013	31/12/2013	21
INSULINE	METOPROLOL	01/01/2013	31/12/2013	87
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	METOPROLOL	01/01/2013	31/12/2013	15
INSULINE GLARGINE	METOPROLOL	01/01/2013	31/12/2013	216
INSULINE LISPRO	METOPROLOL	01/01/2013	31/12/2013	57
INSULINE HUMAINE RECOMBINANTE	METOPROLOL	01/01/2013	31/12/2013	26
INSULINE ASPARTE	NEBIVOLOL	01/01/2013	31/12/2013	471
INSULINE ASPARTE ISOPHANE BIPHASIQUE	NEBIVOLOL	01/01/2013	31/12/2013	351
INSULINE HUMAINE RECOMBINANTE ZINC	NEBIVOLOL	01/01/2013	31/12/2013	27
INSULINE HUMAINE RECOMBINANTE ISOPHANE	NEBIVOLOL	01/01/2013	31/12/2013	130
INSULINE	NEBIVOLOL	01/01/2013	31/12/2013	410
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	NEBIVOLOL	01/01/2013	31/12/2013	100
INSULINE GLARGINE	NEBIVOLOL	01/01/2013	31/12/2013	1158
INSULINE LISPRO	NEBIVOLOL	01/01/2013	31/12/2013	344
INSULINE HUMAINE RECOMBINANTE	NEBIVOLOL	01/01/2013	31/12/2013	157
BISOPROLOL	INSULINE ASPARTE	01/01/2013	31/12/2013	1280
BISOPROLOL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	991
BISOPROLOL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	39
BISOPROLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	453
BISOPROLOL	INSULINE	01/01/2013	31/12/2013	1319
BISOPROLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	312
BISOPROLOL	INSULINE GLARGINE	01/01/2013	31/12/2013	3334
BISOPROLOL	INSULINE LISPRO	01/01/2013	31/12/2013	870
BISOPROLOL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	503
INSULINE ASPARTE	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE ASPARTE ISOPHANE BIPHASIQUE	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ZINC	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE	MOEXIPRIL	01/01/2013	31/12/2013	4
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	MOEXIPRIL	01/01/2013	31/12/2013	3
INSULINE LISPRO	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	MOEXIPRIL	01/01/2013	31/12/2013	0
INSULINE ASPARTE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	1026
INSULINE ASPARTE ISOPHANE BIPHASIQUE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	717
INSULINE HUMAINE RECOMBINANTE ZINC	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	41
INSULINE HUMAINE RECOMBINANTE ISOPHANE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	326
INSULINE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	927
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	222
INSULINE GLARGINE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	2397
INSULINE LISPRO	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	627
INSULINE HUMAINE RECOMBINANTE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013	380
INSULINE ASPARTE	TIMOLOL	01/01/2013	31/12/2013	74
INSULINE ASPARTE ISOPHANE BIPHASIQUE	TIMOLOL	01/01/2013	31/12/2013	63
INSULINE HUMAINE RECOMBINANTE ZINC	TIMOLOL	01/01/2013	31/12/2013	3
INSULINE HUMAINE RECOMBINANTE ISOPHANE	TIMOLOL	01/01/2013	31/12/2013	27
INSULINE	TIMOLOL	01/01/2013	31/12/2013	85
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	TIMOLOL	01/01/2013	31/12/2013	15
INSULINE GLARGINE	TIMOLOL	01/01/2013	31/12/2013	214
INSULINE LISPRO	TIMOLOL	01/01/2013	31/12/2013	76
INSULINE HUMAINE RECOMBINANTE	TIMOLOL	01/01/2013	31/12/2013	32
CARVEDILOL	INSULINE ASPARTE	01/01/2013	31/12/2013	43
CARVEDILOL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	19
CARVEDILOL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	0
CARVEDILOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	18
CARVEDILOL	INSULINE	01/01/2013	31/12/2013	26
CARVEDILOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	17
CARVEDILOL	INSULINE GLARGINE	01/01/2013	31/12/2013	83
CARVEDILOL	INSULINE LISPRO	01/01/2013	31/12/2013	19
CARVEDILOL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	18
INSULINE ASPARTE	QUINAPRIL	01/01/2013	31/12/2013	17
INSULINE ASPARTE ISOPHANE BIPHASIQUE	QUINAPRIL	01/01/2013	31/12/2013	20
INSULINE HUMAINE RECOMBINANTE ZINC	QUINAPRIL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	QUINAPRIL	01/01/2013	31/12/2013	14
INSULINE	QUINAPRIL	01/01/2013	31/12/2013	22
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	QUINAPRIL	01/01/2013	31/12/2013	13
INSULINE GLARGINE	QUINAPRIL	01/01/2013	31/12/2013	47
INSULINE LISPRO	QUINAPRIL	01/01/2013	31/12/2013	12
INSULINE HUMAINE RECOMBINANTE	QUINAPRIL	01/01/2013	31/12/2013	14
BENAZEPRIL	INSULINE ASPARTE	01/01/2013	31/12/2013	2
BENAZEPRIL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	14
BENAZEPRIL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	0
BENAZEPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	5
BENAZEPRIL	INSULINE	01/01/2013	31/12/2013	6
BENAZEPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	3
BENAZEPRIL	INSULINE GLARGINE	01/01/2013	31/12/2013	25
BENAZEPRIL	INSULINE LISPRO	01/01/2013	31/12/2013	8
BENAZEPRIL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	7
INSULINE ASPARTE	TERBUTALINE	01/01/2013	31/12/2013	44
INSULINE ASPARTE ISOPHANE BIPHASIQUE	TERBUTALINE	01/01/2013	31/12/2013	19
INSULINE HUMAINE RECOMBINANTE ZINC	TERBUTALINE	01/01/2013	31/12/2013	2
INSULINE HUMAINE RECOMBINANTE ISOPHANE	TERBUTALINE	01/01/2013	31/12/2013	13
INSULINE	TERBUTALINE	01/01/2013	31/12/2013	38
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	TERBUTALINE	01/01/2013	31/12/2013	11
INSULINE GLARGINE	TERBUTALINE	01/01/2013	31/12/2013	50
INSULINE LISPRO	TERBUTALINE	01/01/2013	31/12/2013	30
INSULINE HUMAINE RECOMBINANTE	TERBUTALINE	01/01/2013	31/12/2013	15
BAMBUTEROL	INSULINE ASPARTE	01/01/2013	31/12/2013	6
BAMBUTEROL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	4
BAMBUTEROL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	0
BAMBUTEROL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	3
BAMBUTEROL	INSULINE	01/01/2013	31/12/2013	9
BAMBUTEROL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	3
BAMBUTEROL	INSULINE GLARGINE	01/01/2013	31/12/2013	21
BAMBUTEROL	INSULINE LISPRO	01/01/2013	31/12/2013	4
BAMBUTEROL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	4
INSULINE ASPARTE	LISINOPRIL	01/01/2013	31/12/2013	131
INSULINE ASPARTE ISOPHANE BIPHASIQUE	LISINOPRIL	01/01/2013	31/12/2013	125
INSULINE HUMAINE RECOMBINANTE ZINC	LISINOPRIL	01/01/2013	31/12/2013	8
INSULINE HUMAINE RECOMBINANTE ISOPHANE	LISINOPRIL	01/01/2013	31/12/2013	79
INSULINE	LISINOPRIL	01/01/2013	31/12/2013	121
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	LISINOPRIL	01/01/2013	31/12/2013	51
INSULINE GLARGINE	LISINOPRIL	01/01/2013	31/12/2013	345
INSULINE LISPRO	LISINOPRIL	01/01/2013	31/12/2013	130
INSULINE HUMAINE RECOMBINANTE	LISINOPRIL	01/01/2013	31/12/2013	86
IMIDAPRIL	INSULINE ASPARTE	01/01/2013	31/12/2013	0
IMIDAPRIL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	0
IMIDAPRIL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	1
IMIDAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	0
IMIDAPRIL	INSULINE	01/01/2013	31/12/2013	2
IMIDAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	0
IMIDAPRIL	INSULINE GLARGINE	01/01/2013	31/12/2013	4
IMIDAPRIL	INSULINE LISPRO	01/01/2013	31/12/2013	0
IMIDAPRIL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	1
ENALAPRIL	INSULINE ASPARTE	01/01/2013	31/12/2013	226
ENALAPRIL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	152
ENALAPRIL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	4
ENALAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	108
ENALAPRIL	INSULINE	01/01/2013	31/12/2013	192
ENALAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	70
ENALAPRIL	INSULINE GLARGINE	01/01/2013	31/12/2013	545
ENALAPRIL	INSULINE LISPRO	01/01/2013	31/12/2013	184
ENALAPRIL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	112
INSULINE ASPARTE	SOTALOL	01/01/2013	31/12/2013	94
INSULINE ASPARTE ISOPHANE BIPHASIQUE	SOTALOL	01/01/2013	31/12/2013	77
INSULINE HUMAINE RECOMBINANTE ZINC	SOTALOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	SOTALOL	01/01/2013	31/12/2013	31
INSULINE	SOTALOL	01/01/2013	31/12/2013	104
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	SOTALOL	01/01/2013	31/12/2013	23
INSULINE GLARGINE	SOTALOL	01/01/2013	31/12/2013	286
INSULINE LISPRO	SOTALOL	01/01/2013	31/12/2013	84
INSULINE HUMAINE RECOMBINANTE	SOTALOL	01/01/2013	31/12/2013	34
CAPTOPRIL	INSULINE ASPARTE	01/01/2013	31/12/2013	16
CAPTOPRIL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	33
CAPTOPRIL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	2
CAPTOPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	23
CAPTOPRIL	INSULINE	01/01/2013	31/12/2013	41
CAPTOPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	18
CAPTOPRIL	INSULINE GLARGINE	01/01/2013	31/12/2013	87
CAPTOPRIL	INSULINE LISPRO	01/01/2013	31/12/2013	27
CAPTOPRIL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	25
INSULINE ASPARTE	TERTATOLOL	01/01/2013	31/12/2013	1
INSULINE ASPARTE ISOPHANE BIPHASIQUE	TERTATOLOL	01/01/2013	31/12/2013	2
INSULINE HUMAINE RECOMBINANTE ZINC	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	TERTATOLOL	01/01/2013	31/12/2013	1
INSULINE LISPRO	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	TERTATOLOL	01/01/2013	31/12/2013	0
INSULINE ASPARTE	RAMIPRIL	01/01/2013	31/12/2013	1248
INSULINE ASPARTE ISOPHANE BIPHASIQUE	RAMIPRIL	01/01/2013	31/12/2013	820
INSULINE HUMAINE RECOMBINANTE ZINC	RAMIPRIL	01/01/2013	31/12/2013	33
INSULINE HUMAINE RECOMBINANTE ISOPHANE	RAMIPRIL	01/01/2013	31/12/2013	418
INSULINE	RAMIPRIL	01/01/2013	31/12/2013	1112
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	RAMIPRIL	01/01/2013	31/12/2013	276
INSULINE GLARGINE	RAMIPRIL	01/01/2013	31/12/2013	2732
INSULINE LISPRO	RAMIPRIL	01/01/2013	31/12/2013	789
INSULINE HUMAINE RECOMBINANTE	RAMIPRIL	01/01/2013	31/12/2013	455
INSULINE ASPARTE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE ASPARTE ISOPHANE BIPHASIQUE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ZINC	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE GLARGINE	OCTREOTIDE	01/01/2013	31/12/2013	1
INSULINE LISPRO	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	OCTREOTIDE	01/01/2013	31/12/2013	0
INSULINE ASPARTE	TRANDOLAPRIL	01/01/2013	31/12/2013	50
INSULINE ASPARTE ISOPHANE BIPHASIQUE	TRANDOLAPRIL	01/01/2013	31/12/2013	51
INSULINE HUMAINE RECOMBINANTE ZINC	TRANDOLAPRIL	01/01/2013	31/12/2013	3
INSULINE HUMAINE RECOMBINANTE ISOPHANE	TRANDOLAPRIL	01/01/2013	31/12/2013	43
INSULINE	TRANDOLAPRIL	01/01/2013	31/12/2013	75
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	TRANDOLAPRIL	01/01/2013	31/12/2013	26
INSULINE GLARGINE	TRANDOLAPRIL	01/01/2013	31/12/2013	124
INSULINE LISPRO	TRANDOLAPRIL	01/01/2013	31/12/2013	32
INSULINE HUMAINE RECOMBINANTE	TRANDOLAPRIL	01/01/2013	31/12/2013	46
INSULINE ASPARTE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE ASPARTE ISOPHANE BIPHASIQUE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ZINC	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE LISPRO	OXPRENOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	OXPRENOLOL	01/01/2013	31/12/2013	0
CHLORPROMAZINE	INSULINE ASPARTE	01/01/2013	31/12/2013	1
CHLORPROMAZINE	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	3
CHLORPROMAZINE	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	0
CHLORPROMAZINE	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	2
CHLORPROMAZINE	INSULINE	01/01/2013	31/12/2013	2
CHLORPROMAZINE	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	0
CHLORPROMAZINE	INSULINE GLARGINE	01/01/2013	31/12/2013	8
CHLORPROMAZINE	INSULINE LISPRO	01/01/2013	31/12/2013	0
CHLORPROMAZINE	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	2
INSULINE ASPARTE	PROPRANOLOL	01/01/2013	31/12/2013	116
INSULINE ASPARTE ISOPHANE BIPHASIQUE	PROPRANOLOL	01/01/2013	31/12/2013	118
INSULINE HUMAINE RECOMBINANTE ZINC	PROPRANOLOL	01/01/2013	31/12/2013	10
INSULINE HUMAINE RECOMBINANTE ISOPHANE	PROPRANOLOL	01/01/2013	31/12/2013	33
INSULINE	PROPRANOLOL	01/01/2013	31/12/2013	137
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	PROPRANOLOL	01/01/2013	31/12/2013	20
INSULINE GLARGINE	PROPRANOLOL	01/01/2013	31/12/2013	306
INSULINE LISPRO	PROPRANOLOL	01/01/2013	31/12/2013	104
INSULINE HUMAINE RECOMBINANTE	PROPRANOLOL	01/01/2013	31/12/2013	45
INSULINE ASPARTE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE ASPARTE ISOPHANE BIPHASIQUE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ZINC	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE LISPRO	LEVOBUNOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	LEVOBUNOLOL	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE ASPARTE	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE	01/01/2013	31/12/2013	5
CILAZAPRIL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE GLARGINE	01/01/2013	31/12/2013	4
CILAZAPRIL	INSULINE LISPRO	01/01/2013	31/12/2013	0
CILAZAPRIL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	0
INSULINE ASPARTE	LANREOTIDE	01/01/2013	31/12/2013	2
INSULINE ASPARTE ISOPHANE BIPHASIQUE	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ZINC	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE GLARGINE	LANREOTIDE	01/01/2013	31/12/2013	4
INSULINE LISPRO	LANREOTIDE	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE	LANREOTIDE	01/01/2013	31/12/2013	0
CELIPROLOL	INSULINE ASPARTE	01/01/2013	31/12/2013	50
CELIPROLOL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	72
CELIPROLOL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	11
CELIPROLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	39
CELIPROLOL	INSULINE	01/01/2013	31/12/2013	70
CELIPROLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	30
CELIPROLOL	INSULINE GLARGINE	01/01/2013	31/12/2013	220
CELIPROLOL	INSULINE LISPRO	01/01/2013	31/12/2013	61
CELIPROLOL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	49
ACEBUTOLOL	INSULINE ASPARTE	01/01/2013	31/12/2013	135
ACEBUTOLOL	INSULINE ASPARTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	136
ACEBUTOLOL	INSULINE HUMAINE RECOMBINANTE ZINC	01/01/2013	31/12/2013	6
ACEBUTOLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE	01/01/2013	31/12/2013	80
ACEBUTOLOL	INSULINE	01/01/2013	31/12/2013	175
ACEBUTOLOL	INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	01/01/2013	31/12/2013	59
ACEBUTOLOL	INSULINE GLARGINE	01/01/2013	31/12/2013	442
ACEBUTOLOL	INSULINE LISPRO	01/01/2013	31/12/2013	127
ACEBUTOLOL	INSULINE HUMAINE RECOMBINANTE	01/01/2013	31/12/2013	90
INSULINE ASPARTE	ZOFENOPRIL	01/01/2013	31/12/2013	11
INSULINE ASPARTE ISOPHANE BIPHASIQUE	ZOFENOPRIL	01/01/2013	31/12/2013	10
INSULINE HUMAINE RECOMBINANTE ZINC	ZOFENOPRIL	01/01/2013	31/12/2013	2
INSULINE HUMAINE RECOMBINANTE ISOPHANE	ZOFENOPRIL	01/01/2013	31/12/2013	0
INSULINE	ZOFENOPRIL	01/01/2013	31/12/2013	17
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	ZOFENOPRIL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	ZOFENOPRIL	01/01/2013	31/12/2013	37
INSULINE LISPRO	ZOFENOPRIL	01/01/2013	31/12/2013	7
INSULINE HUMAINE RECOMBINANTE	ZOFENOPRIL	01/01/2013	31/12/2013	2
INSULINE ASPARTE	LABETALOL	01/01/2013	31/12/2013	8
INSULINE ASPARTE ISOPHANE BIPHASIQUE	LABETALOL	01/01/2013	31/12/2013	9
INSULINE HUMAINE RECOMBINANTE ZINC	LABETALOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	LABETALOL	01/01/2013	31/12/2013	2
INSULINE	LABETALOL	01/01/2013	31/12/2013	8
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	LABETALOL	01/01/2013	31/12/2013	0
INSULINE GLARGINE	LABETALOL	01/01/2013	31/12/2013	28
INSULINE LISPRO	LABETALOL	01/01/2013	31/12/2013	2
INSULINE HUMAINE RECOMBINANTE	LABETALOL	01/01/2013	31/12/2013	2
INSULINE ASPARTE	SALBUTAMOL	01/01/2013	31/12/2013	167
INSULINE ASPARTE ISOPHANE BIPHASIQUE	SALBUTAMOL	01/01/2013	31/12/2013	89
INSULINE HUMAINE RECOMBINANTE ZINC	SALBUTAMOL	01/01/2013	31/12/2013	14
INSULINE HUMAINE RECOMBINANTE ISOPHANE	SALBUTAMOL	01/01/2013	31/12/2013	51
INSULINE	SALBUTAMOL	01/01/2013	31/12/2013	163
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	SALBUTAMOL	01/01/2013	31/12/2013	40
INSULINE GLARGINE	SALBUTAMOL	01/01/2013	31/12/2013	368
INSULINE LISPRO	SALBUTAMOL	01/01/2013	31/12/2013	145
INSULINE HUMAINE RECOMBINANTE	SALBUTAMOL	01/01/2013	31/12/2013	68
INSULINE ASPARTE	NADOLOL	01/01/2013	31/12/2013	4
INSULINE ASPARTE ISOPHANE BIPHASIQUE	NADOLOL	01/01/2013	31/12/2013	6
INSULINE HUMAINE RECOMBINANTE ZINC	NADOLOL	01/01/2013	31/12/2013	0
INSULINE HUMAINE RECOMBINANTE ISOPHANE	NADOLOL	01/01/2013	31/12/2013	2
INSULINE	NADOLOL	01/01/2013	31/12/2013	8
INSULINE HUMAINE RECOMBINANTE ISOPHANE BIPHASIQUE	NADOLOL	01/01/2013	31/12/2013	2
INSULINE GLARGINE	NADOLOL	01/01/2013	31/12/2013	29
INSULINE LISPRO	NADOLOL	01/01/2013	31/12/2013	9
INSULINE HUMAINE RECOMBINANTE	NADOLOL	01/01/2013	31/12/2013	2
DANAZOL	INSULINE ASPARTE	01/01/2013	31/12/2013	0
