AZATHIOPRINE	WARFARINE	01/01/2013	31/12/2013
ATORVASTATINE	AZITHROMYCINE	01/01/2013	31/12/2013
BACLOFENE	BUMETANIDE	01/01/2013	31/12/2013
BACLOFENE	MAPROTILINE	01/01/2013	31/12/2013
BACLOFENE	IMIPRAMINE	01/01/2013	31/12/2013
BACLOFENE	CLOMIPRAMINE	01/01/2013	31/12/2013
BACLOFENE	DOSULEPINE	01/01/2013	31/12/2013
BACLOFENE	TRIMIPRAMINE	01/01/2013	31/12/2013
AMOXAPINE	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	DOXEPINE	01/01/2013	31/12/2013
AMITRIPTYLINE	BACLOFENE	01/01/2013	31/12/2013
ALISKIREN	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	TELMISARTAN	01/01/2013	31/12/2013
BACLOFENE	METHYLDOPA	01/01/2013	31/12/2013
BACLOFENE	QUINAPRIL	01/01/2013	31/12/2013
BACLOFENE	NEBIVOLOL	01/01/2013	31/12/2013
BACLOFENE	NIMODIPINE	01/01/2013	31/12/2013
BACLOFENE	FELODIPINE	01/01/2013	31/12/2013
AMILORIDE	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	CILAZAPRIL	01/01/2013	31/12/2013
BACLOFENE	NIFEDIPINE	01/01/2013	31/12/2013
BACLOFENE	CLONIDINE	01/01/2013	31/12/2013
BACLOFENE	BENDROFLUMETHIAZIDE	01/01/2013	31/12/2013
BACLOFENE	FUROSEMIDE	01/01/2013	31/12/2013
BACLOFENE	PINDOLOL	01/01/2013	31/12/2013
ALTIZIDE	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	DILTIAZEM	01/01/2013	31/12/2013
BACLOFENE	INDAPAMIDE	01/01/2013	31/12/2013
ACEBUTOLOL	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	TERTATOLOL	01/01/2013	31/12/2013
BACLOFENE	TRIAMTERENE	01/01/2013	31/12/2013
BACLOFENE	METHYCLOTHIAZIDE	01/01/2013	31/12/2013
BACLOFENE	EPROSARTAN	01/01/2013	31/12/2013
BACLOFENE	BETAXOLOL	01/01/2013	31/12/2013
BACLOFENE	CARTEOLOL	01/01/2013	31/12/2013
BACLOFENE	OLMESARTAN	01/01/2013	31/12/2013
BACLOFENE	BISOPROLOL	01/01/2013	31/12/2013
BACLOFENE	EPLERENONE	01/01/2013	31/12/2013
BACLOFENE	PROPRANOLOL	01/01/2013	31/12/2013
BACLOFENE	LABETALOL	01/01/2013	31/12/2013
BACLOFENE	CLOPAMIDE	01/01/2013	31/12/2013
BACLOFENE	CHLORTALIDONE	01/01/2013	31/12/2013
BACLOFENE	TRANDOLAPRIL	01/01/2013	31/12/2013
BACLOFENE	NITRENDIPINE	01/01/2013	31/12/2013
BACLOFENE	CELIPROLOL	01/01/2013	31/12/2013
BACLOFENE	MANIDIPINE	01/01/2013	31/12/2013
BACLOFENE	MOEXIPRIL	01/01/2013	31/12/2013
BACLOFENE	BENAZEPRIL	01/01/2013	31/12/2013
BACLOFENE	METOPROLOL	01/01/2013	31/12/2013
BACLOFENE	VERAPAMIL	01/01/2013	31/12/2013
BACLOFENE	PERINDOPRIL TERT-BUTYLAMINE	01/01/2013	31/12/2013
BACLOFENE	RILMENIDINE	01/01/2013	31/12/2013
BACLOFENE	CICLETANINE	01/01/2013	31/12/2013
BACLOFENE	OXPRENOLOL	01/01/2013	31/12/2013
BACLOFENE	METIPRANOLOL	01/01/2013	31/12/2013
BACLOFENE	IMIDAPRIL	01/01/2013	31/12/2013
BACLOFENE	SOTALOL	01/01/2013	31/12/2013
BACLOFENE	PRAZOSINE	01/01/2013	31/12/2013
BACLOFENE	ISRADIPINE	01/01/2013	31/12/2013
BACLOFENE	ENALAPRIL	01/01/2013	31/12/2013
BACLOFENE	VALSARTAN	01/01/2013	31/12/2013
BACLOFENE	URAPIDIL	01/01/2013	31/12/2013
BACLOFENE	ZOFENOPRIL	01/01/2013	31/12/2013
BACLOFENE	SPIRONOLACTONE	01/01/2013	31/12/2013
BACLOFENE	IRBESARTAN	01/01/2013	31/12/2013
BACLOFENE	LACIDIPINE	01/01/2013	31/12/2013
BACLOFENE	XIPAMIDE	01/01/2013	31/12/2013
BACLOFENE	PIRETANIDE	01/01/2013	31/12/2013
BACLOFENE	FOSINOPRIL	01/01/2013	31/12/2013
BACLOFENE	RAMIPRIL	01/01/2013	31/12/2013
AMLODIPINE	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	LOSARTAN	01/01/2013	31/12/2013
BACLOFENE	MOXONIDINE	01/01/2013	31/12/2013
BACLOFENE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	BACLOFENE	01/01/2013	31/12/2013
BACLOFENE	NADOLOL	01/01/2013	31/12/2013
BACLOFENE	LISINOPRIL	01/01/2013	31/12/2013
BACLOFENE	CAPTOPRIL	01/01/2013	31/12/2013
BACLOFENE	LEVOBUNOLOL	01/01/2013	31/12/2013
BACLOFENE	HYDROCHLOROTHIAZIDE	01/01/2013	31/12/2013
BACLOFENE	CANDESARTAN CILEXETIL	01/01/2013	31/12/2013
BACLOFENE	LERCANIDIPINE	01/01/2013	31/12/2013
BACLOFENE	NICARDIPINE	01/01/2013	31/12/2013
ESTAZOLAM	PHENOBARBITAL	01/01/2013	31/12/2013
PHENOBARBITAL	TETRAZEPAM	01/01/2013	31/12/2013
LOPRAZOLAM	PHENOBARBITAL	01/01/2013	31/12/2013
FLUNITRAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
CLOTIAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
OXAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
ALPRAZOLAM	PHENOBARBITAL	01/01/2013	31/12/2013
LORMETAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
PHENOBARBITAL	ZOPICLONE	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	PHENOBARBITAL	01/01/2013	31/12/2013
BROMAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
PHENOBARBITAL	TEMAZEPAM	01/01/2013	31/12/2013
CLONAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
NITRAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
DIAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
LORAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
NORDAZEPAM	PHENOBARBITAL	01/01/2013	31/12/2013
CLOBAZAM	PHENOBARBITAL	01/01/2013	31/12/2013
CLORAZEPATE	PHENOBARBITAL	01/01/2013	31/12/2013
PHENOBARBITAL	ZOLPIDEM	01/01/2013	31/12/2013
PHENOBARBITAL	PRAZEPAM	01/01/2013	31/12/2013
ESTAZOLAM	PRIMIDONE	01/01/2013	31/12/2013
PRIMIDONE	TETRAZEPAM	01/01/2013	31/12/2013
LOPRAZOLAM	PRIMIDONE	01/01/2013	31/12/2013
FLUNITRAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
CLOTIAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
OXAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
ALPRAZOLAM	PRIMIDONE	01/01/2013	31/12/2013
LORMETAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
PRIMIDONE	ZOPICLONE	01/01/2013	31/12/2013
CHLORDIAZEPOXIDE	PRIMIDONE	01/01/2013	31/12/2013
BROMAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
PRIMIDONE	TEMAZEPAM	01/01/2013	31/12/2013
CLONAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
NITRAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
DIAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
LORAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
NORDAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
CLOBAZAM	PRIMIDONE	01/01/2013	31/12/2013
CLORAZEPATE	PRIMIDONE	01/01/2013	31/12/2013
PRIMIDONE	ZOLPIDEM	01/01/2013	31/12/2013
PRAZEPAM	PRIMIDONE	01/01/2013	31/12/2013
CARVEDILOL	CLONIDINE	01/01/2013	31/12/2013
BISOPROLOL	CLONIDINE	01/01/2013	31/12/2013
CLONIDINE	METOPROLOL	01/01/2013	31/12/2013
CLONIDINE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	IMIPRAMINE	01/01/2013	31/12/2013
CARVEDILOL	DOSULEPINE	01/01/2013	31/12/2013
CARVEDILOL	TRIMIPRAMINE	01/01/2013	31/12/2013
CARVEDILOL	RILMENIDINE	01/01/2013	31/12/2013
BISOPROLOL	RILMENIDINE	01/01/2013	31/12/2013
METOPROLOL	RILMENIDINE	01/01/2013	31/12/2013
NEBIVOLOL	RILMENIDINE	01/01/2013	31/12/2013
CARVEDILOL	DISOPYRAMIDE	01/01/2013	31/12/2013
BISOPROLOL	DISOPYRAMIDE	01/01/2013	31/12/2013
DISOPYRAMIDE	METOPROLOL	01/01/2013	31/12/2013
DISOPYRAMIDE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	CLOMIPRAMINE	01/01/2013	31/12/2013
CARVEDILOL	METHYLDOPA	01/01/2013	31/12/2013
BISOPROLOL	METHYLDOPA	01/01/2013	31/12/2013
METHYLDOPA	METOPROLOL	01/01/2013	31/12/2013
METHYLDOPA	NEBIVOLOL	01/01/2013	31/12/2013
AMBENONIUM	CARVEDILOL	01/01/2013	31/12/2013
AMBENONIUM	BISOPROLOL	01/01/2013	31/12/2013
AMBENONIUM	METOPROLOL	01/01/2013	31/12/2013
AMBENONIUM	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	FLECAINIDE	01/01/2013	31/12/2013
BISOPROLOL	FLECAINIDE	01/01/2013	31/12/2013
FLECAINIDE	METOPROLOL	01/01/2013	31/12/2013
FLECAINIDE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	MOXONIDINE	01/01/2013	31/12/2013
BISOPROLOL	MOXONIDINE	01/01/2013	31/12/2013
METOPROLOL	MOXONIDINE	01/01/2013	31/12/2013
MOXONIDINE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	CIBENZOLINE	01/01/2013	31/12/2013
BISOPROLOL	CIBENZOLINE	01/01/2013	31/12/2013
CIBENZOLINE	METOPROLOL	01/01/2013	31/12/2013
CIBENZOLINE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	GALANTAMINE	01/01/2013	31/12/2013
BISOPROLOL	GALANTAMINE	01/01/2013	31/12/2013
GALANTAMINE	METOPROLOL	01/01/2013	31/12/2013
GALANTAMINE	NEBIVOLOL	01/01/2013	31/12/2013
AMIODARONE	CARVEDILOL	01/01/2013	31/12/2013
AMIODARONE	BISOPROLOL	01/01/2013	31/12/2013
AMIODARONE	METOPROLOL	01/01/2013	31/12/2013
AMIODARONE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	QUINIDINE	01/01/2013	31/12/2013
BISOPROLOL	QUINIDINE	01/01/2013	31/12/2013
METOPROLOL	QUINIDINE	01/01/2013	31/12/2013
NEBIVOLOL	QUINIDINE	01/01/2013	31/12/2013
CARVEDILOL	MAPROTILINE	01/01/2013	31/12/2013
AMITRIPTYLINE	CARVEDILOL	01/01/2013	31/12/2013
CARVEDILOL	PROPAFENONE	01/01/2013	31/12/2013
BISOPROLOL	PROPAFENONE	01/01/2013	31/12/2013
METOPROLOL	PROPAFENONE	01/01/2013	31/12/2013
NEBIVOLOL	PROPAFENONE	01/01/2013	31/12/2013
CARVEDILOL	HYDROQUINIDINE	01/01/2013	31/12/2013
BISOPROLOL	HYDROQUINIDINE	01/01/2013	31/12/2013
HYDROQUINIDINE	METOPROLOL	01/01/2013	31/12/2013
HYDROQUINIDINE	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	RIVASTIGMINE	01/01/2013	31/12/2013
BISOPROLOL	RIVASTIGMINE	01/01/2013	31/12/2013
METOPROLOL	RIVASTIGMINE	01/01/2013	31/12/2013
NEBIVOLOL	RIVASTIGMINE	01/01/2013	31/12/2013
CARVEDILOL	DONEPEZIL	01/01/2013	31/12/2013
BISOPROLOL	DONEPEZIL	01/01/2013	31/12/2013
DONEPEZIL	METOPROLOL	01/01/2013	31/12/2013
DONEPEZIL	NEBIVOLOL	01/01/2013	31/12/2013
CARVEDILOL	PYRIDOSTIGMINE	01/01/2013	31/12/2013
BISOPROLOL	PYRIDOSTIGMINE	01/01/2013	31/12/2013
METOPROLOL	PYRIDOSTIGMINE	01/01/2013	31/12/2013
NEBIVOLOL	PYRIDOSTIGMINE	01/01/2013	31/12/2013
AMOXAPINE	CARVEDILOL	01/01/2013	31/12/2013
CARVEDILOL	DOXEPINE	01/01/2013	31/12/2013
CARVEDILOL	NEOSTIGMINE	01/01/2013	31/12/2013
BISOPROLOL	NEOSTIGMINE	01/01/2013	31/12/2013
METOPROLOL	NEOSTIGMINE	01/01/2013	31/12/2013
NEBIVOLOL	NEOSTIGMINE	01/01/2013	31/12/2013
KETOPROFENE	TERTATOLOL	01/01/2013	31/12/2013
KETOPROFENE	PROPRANOLOL	01/01/2013	31/12/2013
KETOPROFENE	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	KETOPROFENE	01/01/2013	31/12/2013
KETOPROFENE	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	KETOPROFENE	01/01/2013	31/12/2013
KETOPROFENE	METOPROLOL	01/01/2013	31/12/2013
KETOPROFENE	LEVOBUNOLOL	01/01/2013	31/12/2013
BETAXOLOL	KETOPROFENE	01/01/2013	31/12/2013
KETOPROFENE	OXPRENOLOL	01/01/2013	31/12/2013
KETOPROFENE	PINDOLOL	01/01/2013	31/12/2013
KETOPROFENE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	KETOPROFENE	01/01/2013	31/12/2013
CELIPROLOL	KETOPROFENE	01/01/2013	31/12/2013
KETOPROFENE	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	KETOPROFENE	01/01/2013	31/12/2013
KETOPROFENE	SOTALOL	01/01/2013	31/12/2013
KETOPROFENE	NADOLOL	01/01/2013	31/12/2013
METHYLDOPA	TERTATOLOL	01/01/2013	31/12/2013
METHYLDOPA	PROPRANOLOL	01/01/2013	31/12/2013
LABETALOL	METHYLDOPA	01/01/2013	31/12/2013
ACEBUTOLOL	METHYLDOPA	01/01/2013	31/12/2013
LEVOBUNOLOL	METHYLDOPA	01/01/2013	31/12/2013
BETAXOLOL	METHYLDOPA	01/01/2013	31/12/2013
METHYLDOPA	OXPRENOLOL	01/01/2013	31/12/2013
METHYLDOPA	PINDOLOL	01/01/2013	31/12/2013
METHYLDOPA	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	METHYLDOPA	01/01/2013	31/12/2013
CELIPROLOL	METHYLDOPA	01/01/2013	31/12/2013
METHYLDOPA	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	METHYLDOPA	01/01/2013	31/12/2013
METHYLDOPA	SOTALOL	01/01/2013	31/12/2013
METHYLDOPA	NADOLOL	01/01/2013	31/12/2013
ETORECOXIB	TERTATOLOL	01/01/2013	31/12/2013
ETORECOXIB	PROPRANOLOL	01/01/2013	31/12/2013
ETORECOXIB	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	ETORECOXIB	01/01/2013	31/12/2013
ETORECOXIB	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	ETORECOXIB	01/01/2013	31/12/2013
ETORECOXIB	METOPROLOL	01/01/2013	31/12/2013
ETORECOXIB	LEVOBUNOLOL	01/01/2013	31/12/2013
BETAXOLOL	ETORECOXIB	01/01/2013	31/12/2013
ETORECOXIB	OXPRENOLOL	01/01/2013	31/12/2013
ETORECOXIB	PINDOLOL	01/01/2013	31/12/2013
ETORECOXIB	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	ETORECOXIB	01/01/2013	31/12/2013
CELIPROLOL	ETORECOXIB	01/01/2013	31/12/2013
ETORECOXIB	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	ETORECOXIB	01/01/2013	31/12/2013
ETORECOXIB	SOTALOL	01/01/2013	31/12/2013
ETORECOXIB	NADOLOL	01/01/2013	31/12/2013
TENOXICAM	TERTATOLOL	01/01/2013	31/12/2013
PROPRANOLOL	TENOXICAM	01/01/2013	31/12/2013
NEBIVOLOL	TENOXICAM	01/01/2013	31/12/2013
BISOPROLOL	TENOXICAM	01/01/2013	31/12/2013
LABETALOL	TENOXICAM	01/01/2013	31/12/2013
ACEBUTOLOL	TENOXICAM	01/01/2013	31/12/2013
METOPROLOL	TENOXICAM	01/01/2013	31/12/2013
LEVOBUNOLOL	TENOXICAM	01/01/2013	31/12/2013
BETAXOLOL	TENOXICAM	01/01/2013	31/12/2013
OXPRENOLOL	TENOXICAM	01/01/2013	31/12/2013
PINDOLOL	TENOXICAM	01/01/2013	31/12/2013
TENOXICAM	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	TENOXICAM	01/01/2013	31/12/2013
CELIPROLOL	TENOXICAM	01/01/2013	31/12/2013
METIPRANOLOL	TENOXICAM	01/01/2013	31/12/2013
CARTEOLOL	TENOXICAM	01/01/2013	31/12/2013
SOTALOL	TENOXICAM	01/01/2013	31/12/2013
NADOLOL	TENOXICAM	01/01/2013	31/12/2013
RILMENIDINE	TERTATOLOL	01/01/2013	31/12/2013
PROPRANOLOL	RILMENIDINE	01/01/2013	31/12/2013
LABETALOL	RILMENIDINE	01/01/2013	31/12/2013
ACEBUTOLOL	RILMENIDINE	01/01/2013	31/12/2013
LEVOBUNOLOL	RILMENIDINE	01/01/2013	31/12/2013
BETAXOLOL	RILMENIDINE	01/01/2013	31/12/2013
OXPRENOLOL	RILMENIDINE	01/01/2013	31/12/2013
PINDOLOL	RILMENIDINE	01/01/2013	31/12/2013
RILMENIDINE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	RILMENIDINE	01/01/2013	31/12/2013
CELIPROLOL	RILMENIDINE	01/01/2013	31/12/2013
METIPRANOLOL	RILMENIDINE	01/01/2013	31/12/2013
CARTEOLOL	RILMENIDINE	01/01/2013	31/12/2013
RILMENIDINE	SOTALOL	01/01/2013	31/12/2013
NADOLOL	RILMENIDINE	01/01/2013	31/12/2013
NAPROXENE	TERTATOLOL	01/01/2013	31/12/2013
NAPROXENE	PROPRANOLOL	01/01/2013	31/12/2013
NAPROXENE	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	NAPROXENE	01/01/2013	31/12/2013
LABETALOL	NAPROXENE	01/01/2013	31/12/2013
ACEBUTOLOL	NAPROXENE	01/01/2013	31/12/2013
METOPROLOL	NAPROXENE	01/01/2013	31/12/2013
LEVOBUNOLOL	NAPROXENE	01/01/2013	31/12/2013
BETAXOLOL	NAPROXENE	01/01/2013	31/12/2013
NAPROXENE	OXPRENOLOL	01/01/2013	31/12/2013
NAPROXENE	PINDOLOL	01/01/2013	31/12/2013
NAPROXENE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	NAPROXENE	01/01/2013	31/12/2013
CELIPROLOL	NAPROXENE	01/01/2013	31/12/2013
METIPRANOLOL	NAPROXENE	01/01/2013	31/12/2013
CARTEOLOL	NAPROXENE	01/01/2013	31/12/2013
NAPROXENE	SOTALOL	01/01/2013	31/12/2013
NADOLOL	NAPROXENE	01/01/2013	31/12/2013
MOXONIDINE	TERTATOLOL	01/01/2013	31/12/2013
MOXONIDINE	PROPRANOLOL	01/01/2013	31/12/2013
LABETALOL	MOXONIDINE	01/01/2013	31/12/2013
ACEBUTOLOL	MOXONIDINE	01/01/2013	31/12/2013
LEVOBUNOLOL	MOXONIDINE	01/01/2013	31/12/2013
BETAXOLOL	MOXONIDINE	01/01/2013	31/12/2013
MOXONIDINE	OXPRENOLOL	01/01/2013	31/12/2013
MOXONIDINE	PINDOLOL	01/01/2013	31/12/2013
MOXONIDINE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	MOXONIDINE	01/01/2013	31/12/2013
CELIPROLOL	MOXONIDINE	01/01/2013	31/12/2013
METIPRANOLOL	MOXONIDINE	01/01/2013	31/12/2013
CARTEOLOL	MOXONIDINE	01/01/2013	31/12/2013
MOXONIDINE	SOTALOL	01/01/2013	31/12/2013
MOXONIDINE	NADOLOL	01/01/2013	31/12/2013
MELOXICAM	TERTATOLOL	01/01/2013	31/12/2013
MELOXICAM	PROPRANOLOL	01/01/2013	31/12/2013
MELOXICAM	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	MELOXICAM	01/01/2013	31/12/2013
LABETALOL	MELOXICAM	01/01/2013	31/12/2013
ACEBUTOLOL	MELOXICAM	01/01/2013	31/12/2013
MELOXICAM	METOPROLOL	01/01/2013	31/12/2013
LEVOBUNOLOL	MELOXICAM	01/01/2013	31/12/2013
BETAXOLOL	MELOXICAM	01/01/2013	31/12/2013
MELOXICAM	OXPRENOLOL	01/01/2013	31/12/2013
MELOXICAM	PINDOLOL	01/01/2013	31/12/2013
MELOXICAM	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	MELOXICAM	01/01/2013	31/12/2013
CELIPROLOL	MELOXICAM	01/01/2013	31/12/2013
MELOXICAM	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	MELOXICAM	01/01/2013	31/12/2013
MELOXICAM	SOTALOL	01/01/2013	31/12/2013
MELOXICAM	NADOLOL	01/01/2013	31/12/2013
PIROXICAM	TERTATOLOL	01/01/2013	31/12/2013
PIROXICAM	PROPRANOLOL	01/01/2013	31/12/2013
NEBIVOLOL	PIROXICAM	01/01/2013	31/12/2013
BISOPROLOL	PIROXICAM	01/01/2013	31/12/2013
LABETALOL	PIROXICAM	01/01/2013	31/12/2013
ACEBUTOLOL	PIROXICAM	01/01/2013	31/12/2013
METOPROLOL	PIROXICAM	01/01/2013	31/12/2013
LEVOBUNOLOL	PIROXICAM	01/01/2013	31/12/2013
BETAXOLOL	PIROXICAM	01/01/2013	31/12/2013
OXPRENOLOL	PIROXICAM	01/01/2013	31/12/2013
PINDOLOL	PIROXICAM	01/01/2013	31/12/2013
PIROXICAM	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	PIROXICAM	01/01/2013	31/12/2013
CELIPROLOL	PIROXICAM	01/01/2013	31/12/2013
METIPRANOLOL	PIROXICAM	01/01/2013	31/12/2013
CARTEOLOL	PIROXICAM	01/01/2013	31/12/2013
PIROXICAM	SOTALOL	01/01/2013	31/12/2013
NADOLOL	PIROXICAM	01/01/2013	31/12/2013
ALMINOPROFENE	TERTATOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	PROPRANOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	NEBIVOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	BISOPROLOL	01/01/2013	31/12/2013
ALMINOPROFENE	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	ALMINOPROFENE	01/01/2013	31/12/2013
ALMINOPROFENE	METOPROLOL	01/01/2013	31/12/2013
ALMINOPROFENE	LEVOBUNOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	BETAXOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	OXPRENOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	PINDOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	TIMOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	ATENOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	CELIPROLOL	01/01/2013	31/12/2013
ALMINOPROFENE	METIPRANOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	CARTEOLOL	01/01/2013	31/12/2013
ALMINOPROFENE	SOTALOL	01/01/2013	31/12/2013
ALMINOPROFENE	NADOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	TERTATOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	PROPRANOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	NEBIVOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	BISOPROLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	ACIDE NIFLUMIQUE	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	METOPROLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	LEVOBUNOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	BETAXOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	OXPRENOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	PINDOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	TIMOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	ATENOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	CELIPROLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	METIPRANOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	CARTEOLOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	SOTALOL	01/01/2013	31/12/2013
ACIDE NIFLUMIQUE	NADOLOL	01/01/2013	31/12/2013
IBUPROFENE	TERTATOLOL	01/01/2013	31/12/2013
IBUPROFENE	PROPRANOLOL	01/01/2013	31/12/2013
IBUPROFENE	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	IBUPROFENE	01/01/2013	31/12/2013
IBUPROFENE	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	IBUPROFENE	01/01/2013	31/12/2013
IBUPROFENE	METOPROLOL	01/01/2013	31/12/2013
IBUPROFENE	LEVOBUNOLOL	01/01/2013	31/12/2013
BETAXOLOL	IBUPROFENE	01/01/2013	31/12/2013
IBUPROFENE	OXPRENOLOL	01/01/2013	31/12/2013
IBUPROFENE	PINDOLOL	01/01/2013	31/12/2013
IBUPROFENE	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	IBUPROFENE	01/01/2013	31/12/2013
CELIPROLOL	IBUPROFENE	01/01/2013	31/12/2013
IBUPROFENE	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	IBUPROFENE	01/01/2013	31/12/2013
IBUPROFENE	SOTALOL	01/01/2013	31/12/2013
IBUPROFENE	NADOLOL	01/01/2013	31/12/2013
CELECOXIB	TERTATOLOL	01/01/2013	31/12/2013
CELECOXIB	PROPRANOLOL	01/01/2013	31/12/2013
CELECOXIB	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	CELECOXIB	01/01/2013	31/12/2013
CELECOXIB	LABETALOL	01/01/2013	31/12/2013
ACEBUTOLOL	CELECOXIB	01/01/2013	31/12/2013
CELECOXIB	METOPROLOL	01/01/2013	31/12/2013
CELECOXIB	LEVOBUNOLOL	01/01/2013	31/12/2013
BETAXOLOL	CELECOXIB	01/01/2013	31/12/2013
CELECOXIB	OXPRENOLOL	01/01/2013	31/12/2013
CELECOXIB	PINDOLOL	01/01/2013	31/12/2013
CELECOXIB	TIMOLOL	01/01/2013	31/12/2013
ATENOLOL	CELECOXIB	01/01/2013	31/12/2013
CELECOXIB	CELIPROLOL	01/01/2013	31/12/2013
CELECOXIB	METIPRANOLOL	01/01/2013	31/12/2013
CARTEOLOL	CELECOXIB	01/01/2013	31/12/2013
CELECOXIB	SOTALOL	01/01/2013	31/12/2013
CELECOXIB	NADOLOL	01/01/2013	31/12/2013
MORNIFLUMATE	TERTATOLOL	01/01/2013	31/12/2013
MORNIFLUMATE	PROPRANOLOL	01/01/2013	31/12/2013
MORNIFLUMATE	NEBIVOLOL	01/01/2013	31/12/2013
BISOPROLOL	MORNIFLUMATE	01/01/2013	31/12/2013
